412	251	0
413	251	0
416	252	0
417	254	0
420	254	0
422	255	0
423	257	0
424	257	0
428	258	0
429	258	0
430	258	0
431	259	0
433	261	0
436	261	0
437	262	0
439	265	0
441	266	0
444	267	0
446	268	0
448	270	0
450	271	0
452	273	0
453	275	0
454	275	0
456	275	0
458	277	0
459	278	0
460	278	0
462	278	0
464	279	0
465	281	0
466	281	0
470	282	0
471	284	0
473	284	0
476	285	0
477	285	0
478	285	0
479	287	0
481	288	0
483	288	0
485	290	0
488	292	0
489	292	0
490	293	0
491	293	0
493	294	0
494	294	0
497	295	0
498	295	0
500	297	0
501	297	0
503	299	0
505	303	0
507	303	0
508	306	0
509	306	0
511	308	0
512	308	0
515	310	0
516	310	0
517	311	0
518	311	0
520	312	0
521	312	0
524	313	0
525	313	0
527	315	0
530	317	0
531	317	0
532	319	0
534	319	0
535	324	0
537	324	0
538	326	0
540	326	0
541	327	0
543	327	0
544	329	0
547	332	0
549	332	0
550	334	0
551	334	0
553	336	0
554	336	0
556	338	0
557	338	0
560	339	0
561	339	0
563	340	0
564	340	0
565	341	0
566	341	0
569	343	0
570	343	0
572	345	0
574	348	0
576	348	0
577	350	0
578	350	0
580	352	0
581	352	0
583	354	0
584	354	0
587	355	0
588	355	0
590	356	0
591	356	0
592	357	0
593	357	0
595	359	0
598	361	0
600	361	0
601	364	0
603	364	0
606	366	0
607	368	0
608	368	0
610	370	0
612	370	0
614	371	0
615	371	0
617	372	0
618	372	0
619	374	0
620	374	0
623	375	0
626	377	0
627	377	0
630	380	0
631	382	0
633	382	0
634	384	0
635	384	0
637	386	0
639	386	0
641	387	0
642	387	0
644	388	0
645	388	0
646	390	0
647	390	0
650	391	0
651	391	0
653	393	0
654	393	0
655	396	0
657	396	0
660	398	0
661	400	0
662	400	0
664	402	0
665	402	0
667	404	0
668	404	0
671	405	0
672	405	0
674	406	0
675	406	0
676	407	0
677	407	0
679	410	0
680	410	0
683	411	0
684	411	0
686	412	0
687	412	0
688	413	0
689	413	0
691	416	0
693	416	0
695	417	0
696	417	0
697	420	0
698	420	0
700	422	0
701	422	0
704	423	0
705	423	0
707	424	0
708	424	0
710	428	0
711	428	0
712	429	0
713	429	0
716	430	0
719	431	0
720	431	0
722	433	0
723	433	0
724	436	0
727	437	0
729	437	0
731	439	0
732	439	0
734	441	0
735	441	0
736	444	0
738	444	0
739	446	0
741	446	0
742	448	0
743	448	0
746	450	0
748	452	0
750	452	0
752	453	0
753	453	0
755	454	0
756	454	0
757	456	0
758	456	0
760	458	0
762	458	0
764	459	0
765	459	0
767	460	0
768	460	0
769	462	0
770	462	0
772	464	0
774	464	0
776	465	0
777	465	0
779	466	0
780	466	0
781	470	0
782	470	0
785	471	0
786	471	0
787	473	0
788	473	0
791	476	0
792	476	0
794	477	0
796	478	0
797	478	0
800	479	0
801	479	0
803	481	0
804	481	0
805	483	0
808	485	0
810	485	0
811	488	0
813	489	0
816	490	0
818	491	0
820	493	0
822	494	0
824	497	0
825	498	0
826	498	0
827	498	0
830	500	0
832	501	0
834	501	0
836	503	0
838	505	0
839	507	0
840	507	0
841	507	0
844	508	0
846	508	0
847	509	0
849	511	0
851	511	0
852	511	0
853	512	0
855	515	0
857	516	0
860	517	0
862	518	0
864	520	0
866	521	0
868	524	0
869	525	0
870	525	0
872	525	0
874	527	0
876	530	0
878	531	0
879	531	0
882	532	0
883	534	0
884	534	0
886	534	0
888	535	0
889	535	0
891	537	0
893	538	0
895	538	0
896	538	0
897	540	0
900	541	0
901	543	0
902	543	0
904	543	0
906	544	0
907	547	0
909	547	0
910	547	0
911	549	0
914	550	0
915	550	0
916	550	0
917	551	0
921	553	0
922	553	0
923	554	0
925	556	0
927	556	0
928	556	0
929	557	0
931	560	0
935	563	0
937	564	0
940	565	0
942	566	0
944	569	0
945	570	0
946	570	0
948	570	0
950	572	0
952	574	0
953	574	0
954	574	0
955	576	0
959	577	0
960	577	0
961	578	0
963	580	0
965	580	0
966	580	0
967	581	0
970	583	0
971	583	0
972	583	0
973	584	0
975	587	0
977	588	0
979	590	0
984	592	0
986	593	0
988	595	0
990	598	0
991	600	0
992	600	0
993	600	0
996	601	0
997	601	0
998	601	0
999	603	0
1001	606	0
1003	607	0
1005	607	0
1006	607	0
1007	608	0
1009	610	0
1011	610	0
1012	610	0
1013	612	0
1017	615	0
1019	617	0
1021	618	0
1024	619	0
1026	620	0
1028	623	0
1030	626	0
1031	627	0
1032	627	0
1033	627	0
1035	630	0
1037	631	0
1039	631	0
1040	631	0
1041	633	0
1044	634	0
1045	634	0
1046	634	0
1047	635	0
1050	637	0
1051	637	0
1052	637	0
1053	639	0
1055	641	0
1057	642	0
1061	645	0
1064	646	0
1066	647	0
1068	650	0
1069	651	0
1070	651	0
1072	651	0
1074	653	0
1075	654	0
1076	654	0
1077	654	0
1080	655	0
1081	655	0
1082	655	0
1083	657	0
1085	660	0
1088	661	0
1089	661	0
1090	661	0
1091	662	0
1093	664	0
1095	664	0
1096	664	0
1097	665	0
1100	667	0
1101	667	0
1102	667	0
1103	668	0
1105	671	0
1107	672	0
1109	674	0
1114	676	0
1116	677	0
1117	679	0
1119	679	0
1120	679	0
1121	680	0
1123	683	0
1127	686	0
1129	687	0
1132	688	0
1136	691	0
1137	691	0
1138	691	0
1139	693	0
1141	695	0
1143	696	0
1146	697	0
1148	698	0
1150	700	0
1151	700	0
1152	700	0
1153	701	0
1157	705	0
1159	707	0
1163	710	0
1165	711	0
1168	712	0
1172	716	0
1174	719	0
1175	720	0
1176	720	0
1178	720	0
1181	723	0
1184	724	0
1186	727	0
1187	729	0
1188	729	0
1190	729	0
1192	731	0
1193	732	0
1194	732	0
1196	732	0
1198	734	0
1199	735	0
1200	735	0
1201	735	0
1204	736	0
1205	736	0
1206	736	0
1207	738	0
1209	739	0
1211	739	0
1212	739	0
1213	741	0
1216	742	0
1217	742	0
1218	742	0
1219	743	0
1221	746	0
1224	748	0
1225	748	0
1226	748	0
1227	750	0
1229	752	0
1231	753	0
1235	756	0
1238	757	0
1240	758	0
1241	760	0
1243	760	0
1244	760	0
1245	762	0
1249	765	0
1251	767	0
1253	768	0
1256	769	0
1260	772	0
1261	772	0
1262	772	0
1263	774	0
1265	776	0
1271	780	0
1274	781	0
1275	781	0
1276	781	0
1277	782	0
1279	785	0
1281	786	0
1284	787	0
1286	788	0
1287	791	0
1289	792	0
1292	794	0
1294	796	0
1298	800	0
1299	801	0
1300	801	0
1301	801	0
1303	803	0
1308	805	0
1310	808	0
1311	810	0
1312	810	0
1313	810	0
1315	811	0
1317	811	0
1318	813	0
1320	813	0
1323	816	0
1324	818	0
1326	818	0
1327	820	0
1328	820	0
1330	822	0
1331	822	0
1333	824	0
1334	824	0
1337	825	0
1338	825	0
1340	826	0
1341	826	0
1342	827	0
1343	827	0
1345	830	0
1347	830	0
1349	832	0
1350	832	0
1351	834	0
1352	834	0
1354	836	0
1355	836	0
1357	838	0
1358	838	0
1361	839	0
1362	839	0
1364	840	0
1365	840	0
1366	841	0
1367	841	0
1370	844	0
1371	844	0
1373	846	0
1376	847	0
1377	847	0
1379	849	0
1380	849	0
1381	851	0
1382	851	0
1384	852	0
1387	853	0
1389	853	0
1390	855	0
1392	855	0
1393	857	0
1395	857	0
1396	860	0
1398	860	0
1399	862	0
1401	862	0
1403	864	0
1405	866	0
1406	866	0
1408	868	0
1410	868	0
1412	869	0
1413	869	0
1415	870	0
1416	870	0
1417	872	0
1418	872	0
1420	874	0
1422	874	0
1423	876	0
1424	876	0
1427	878	0
1428	878	0
1429	879	0
1430	879	0
1432	882	0
1434	882	0
1436	883	0
1437	883	0
1439	884	0
1440	884	0
1441	886	0
1442	886	0
1445	888	0
1446	888	0
1448	889	0
1451	891	0
1452	891	0
1454	893	0
1455	893	0
1456	895	0
1459	896	0
1460	896	0
1462	897	0
1464	897	0
1465	900	0
1467	900	0
1469	901	0
1470	901	0
1472	902	0
1473	902	0
1474	904	0
1475	904	0
1477	906	0
1478	906	0
1481	907	0
1482	907	0
1483	909	0
1486	910	0
1487	910	0
1489	911	0
1491	911	0
1493	914	0
1494	914	0
1495	915	0
1496	915	0
1499	916	0
1502	917	0
1503	917	0
1505	921	0
1507	922	0
1510	923	0
1512	923	0
1514	925	0
1515	925	0
1516	927	0
1517	927	0
1519	928	0
1520	928	0
1522	929	0
1524	929	0
1526	931	0
1527	931	0
1528	935	0
1530	935	0
1531	937	0
1533	937	0
1534	940	0
1536	940	0
1537	942	0
1539	942	0
1540	944	0
1542	944	0
1544	945	0
1545	945	0
1547	946	0
1548	946	0
1549	948	0
1550	948	0
1552	950	0
1553	950	0
1556	952	0
1557	952	0
1559	953	0
1561	954	0
1562	954	0
1565	955	0
1566	955	0
1567	959	0
1571	960	0
1574	961	0
1575	961	0
1577	963	0
1578	963	0
1579	965	0
1580	965	0
1582	966	0
1585	967	0
1587	967	0
1589	970	0
1590	970	0
1591	971	0
1592	971	0
1594	972	0
1595	972	0
1598	973	0
1599	973	0
1601	975	0
1602	975	0
1604	977	0
1605	977	0
1606	979	0
1608	979	0
1609	984	0
1611	984	0
1612	986	0
1614	986	0
1615	988	0
1617	988	0
1618	990	0
1619	990	0
1622	991	0
1623	991	0
1625	992	0
1626	992	0
1627	993	0
1628	993	0
1631	996	0
1632	996	0
1634	997	0
1636	998	0
1637	998	0
1640	999	0
1641	999	0
1642	1001	0
1644	1001	0
1646	1003	0
1647	1003	0
1648	1005	0
1649	1005	0
1651	1006	0
1654	1007	0
1656	1007	0
1658	1009	0
1659	1009	0
1660	1011	0
1661	1011	0
1663	1012	0
1664	1012	0
1666	1013	0
1668	1013	0
1670	1017	0
1671	1017	0
1672	1019	0
1674	1019	0
1675	1021	0
1677	1021	0
1678	1024	0
1679	1024	0
1681	1026	0
1682	1026	0
1684	1028	0
1686	1028	0
1687	1030	0
1688	1030	0
1691	1031	0
1692	1031	0
1694	1032	0
1695	1032	0
1696	1033	0
1697	1033	0
1700	1035	0
1701	1035	0
1703	1037	0
1704	1037	0
1705	1039	0
1708	1040	0
1709	1040	0
1711	1041	0
1713	1041	0
1715	1044	0
1716	1044	0
1717	1045	0
1718	1045	0
1721	1046	0
1724	1047	0
1725	1047	0
1727	1050	0
1728	1050	0
1729	1051	0
1730	1051	0
1732	1052	0
1733	1052	0
1736	1053	0
1737	1053	0
1739	1055	0
1740	1055	0
1742	1057	0
1743	1057	0
1744	1061	0
1746	1061	0
1747	1064	0
1748	1064	0
1750	1066	0
1751	1066	0
1753	1068	0
1755	1068	0
1757	1069	0
1758	1069	0
1760	1070	0
1761	1070	0
1762	1072	0
1763	1072	0
1765	1074	0
1766	1074	0
1769	1075	0
1770	1075	0
1773	1076	0
1774	1077	0
1775	1077	0
1778	1080	0
1779	1080	0
1781	1081	0
1783	1082	0
1784	1082	0
1787	1083	0
1788	1083	0
1789	1085	0
1791	1085	0
1794	1088	0
1795	1089	0
1796	1089	0
1799	1090	0
1802	1091	0
1803	1091	0
1805	1093	0
1806	1093	0
1807	1095	0
1808	1095	0
1810	1096	0
1813	1097	0
1815	1097	0
1817	1100	0
1818	1100	0
1819	1101	0
1820	1101	0
1822	1102	0
1823	1102	0
1826	1103	0
1827	1103	0
1829	1105	0
1830	1105	0
1832	1107	0
1833	1107	0
1834	1109	0
1836	1109	0
1837	1114	0
1839	1114	0
1840	1116	0
1842	1116	0
1844	1117	0
1845	1117	0
1846	1119	0
1847	1119	0
1849	1120	0
1850	1120	0
1852	1121	0
1854	1121	0
1856	1123	0
1857	1123	0
1858	1127	0
1860	1127	0
1861	1129	0
1863	1129	0
1864	1132	0
1866	1132	0
1868	1136	0
1869	1136	0
1870	1137	0
1871	1137	0
1873	1138	0
1874	1138	0
1877	1139	0
1878	1139	0
1880	1141	0
1881	1141	0
1883	1143	0
1885	1146	0
1886	1146	0
1888	1148	0
1889	1148	0
1892	1150	0
1893	1150	0
1894	1151	0
1895	1151	0
1897	1152	0
1898	1152	0
1901	1153	0
1902	1153	0
1904	1157	0
1905	1157	0
1906	1159	0
1908	1159	0
1909	1163	0
1912	1165	0
1914	1165	0
1915	1168	0
1917	1168	0
1918	1172	0
1919	1172	0
1921	1174	0
1923	1174	0
1925	1175	0
1926	1175	0
1928	1176	0
1929	1176	0
1930	1178	0
1931	1178	0
1934	1181	0
1935	1181	0
1936	1184	0
1937	1184	0
1939	1186	0
1941	1186	0
1943	1187	0
1944	1187	0
1946	1188	0
1947	1188	0
1948	1190	0
1949	1190	0
1951	1192	0
1953	1192	0
1955	1193	0
1956	1193	0
1958	1194	0
1960	1196	0
1961	1196	0
1963	1198	0
1964	1198	0
1967	1199	0
1968	1199	0
1970	1200	0
1971	1200	0
1972	1201	0
1973	1201	0
1976	1204	0
1979	1205	0
1981	1206	0
1982	1206	0
1985	1207	0
1986	1207	0
1988	1209	0
1989	1209	0
1990	1211	0
1993	1212	0
1994	1212	0
1996	1213	0
1998	1213	0
2000	1216	0
2001	1216	0
2002	1217	0
2003	1217	0
2006	1218	0
2009	1219	0
2010	1219	0
2011	1221	0
2013	1221	0
2015	1224	0
2016	1224	0
2017	1225	0
2018	1225	0
2020	1226	0
2021	1226	0
2024	1227	0
2025	1227	0
2027	1229	0
2028	1229	0
2030	1231	0
2031	1231	0
2032	1235	0
2034	1235	0
2035	1238	0
2036	1238	0
2038	1240	0
2039	1240	0
2042	1241	0
2043	1241	0
2044	1243	0
2045	1243	0
2047	1244	0
2048	1244	0
2050	1245	0
2052	1245	0
2054	1249	0
2055	1249	0
2056	1251	0
2058	1251	0
2059	1253	0
2061	1253	0
2062	1256	0
2063	1256	0
2066	1260	0
2067	1260	0
2068	1261	0
2069	1261	0
2071	1262	0
2072	1262	0
2075	1263	0
2076	1263	0
2078	1265	0
2079	1265	0
2080	1271	0
2082	1271	0
2084	1274	0
2085	1274	0
2086	1275	0
2087	1275	0
2089	1276	0
2090	1276	0
2093	1277	0
2094	1277	0
2096	1279	0
2099	1281	0
2100	1281	0
2101	1284	0
2103	1284	0
2104	1286	0
2106	1286	0
2107	1287	0
2109	1287	0
2110	1289	0
2113	1292	0
2115	1292	0
2116	1294	0
2117	1294	0
2119	1298	0
2120	1298	0
2123	1299	0
2124	1299	0
2126	1300	0
2127	1300	0
2128	1301	0
2129	1301	0
2132	1303	0
2133	1303	0
2134	1308	0
2136	1308	0
2137	1310	0
2138	1310	0
2141	1311	0
2142	1311	0
2144	1312	0
2145	1312	0
2146	1313	0
2147	1313	0
2150	1315	0
2151	1317	0
2152	1317	0
2154	1317	0
2156	1318	0
2157	1320	0
2158	1320	0
2159	1320	0
2161	1323	0
2163	1324	0
2165	1324	0
2166	1324	0
2167	1326	0
2170	1327	0
2171	1327	0
2172	1327	0
2173	1328	0
2175	1330	0
2177	1330	0
2178	1330	0
2179	1331	0
2181	1333	0
2183	1333	0
2184	1333	0
2185	1334	0
2187	1337	0
2191	1340	0
2193	1341	0
2196	1342	0
2198	1343	0
2199	1345	0
2201	1345	0
2202	1345	0
2203	1347	0
2205	1349	0
2207	1350	0
2210	1351	0
2212	1352	0
2213	1354	0
2215	1354	0
2216	1354	0
2217	1355	0
2220	1357	0
2221	1357	0
2222	1357	0
2223	1358	0
2225	1361	0
2227	1362	0
2229	1364	0
2236	1367	0
2239	1371	0
2242	1373	0
2244	1376	0
2245	1377	0
2246	1377	0
2248	1377	0
2249	1379	0
2251	1380	0
2256	1382	0
2258	1384	0
2260	1387	0
2261	1389	0
2262	1389	0
2264	1389	0
2266	1390	0
2267	1392	0
2268	1392	0
2270	1392	0
2272	1393	0
2273	1395	0
2274	1395	0
2275	1395	0
2278	1396	0
2279	1396	0
2280	1396	0
2281	1398	0
2283	1399	0
2285	1399	0
2286	1399	0
2287	1401	0
2289	1403	0
2291	1405	0
2293	1405	0
2294	1405	0
2295	1406	0
2297	1408	0
2299	1408	0
2300	1408	0
2301	1410	0
2305	1413	0
2307	1415	0
2309	1416	0
2312	1417	0
2314	1418	0
2315	1420	0
2317	1420	0
2318	1420	0
2319	1422	0
2321	1423	0
2323	1423	0
2324	1423	0
2325	1424	0
2327	1427	0
2329	1428	0
2332	1429	0
2334	1430	0
2336	1432	0
2337	1432	0
2338	1432	0
2339	1434	0
2341	1436	0
2343	1437	0
2347	1440	0
2352	1442	0
2353	1445	0
2358	1448	0
2360	1451	0
2361	1452	0
2362	1452	0
2363	1452	0
2365	1454	0
2367	1455	0
2370	1456	0
2374	1460	0
2376	1462	0
2377	1464	0
2378	1464	0
2379	1464	0
2382	1465	0
2383	1465	0
2384	1465	0
2385	1467	0
2387	1469	0
2389	1470	0
2393	1473	0
2396	1474	0
2398	1475	0
2400	1477	0
2401	1477	0
2402	1477	0
2403	1478	0
2405	1481	0
2407	1482	0
2410	1483	0
2412	1486	0
2414	1487	0
2416	1489	0
2417	1491	0
2418	1491	0
2419	1491	0
2421	1493	0
2423	1494	0
2426	1495	0
2428	1496	0
2430	1499	0
2432	1502	0
2433	1503	0
2434	1503	0
2436	1503	0
2438	1505	0
2440	1507	0
2442	1510	0
2443	1512	0
2444	1512	0
2446	1512	0
2447	1514	0
2449	1515	0
2452	1516	0
2454	1517	0
2456	1519	0
2458	1520	0
2460	1522	0
2461	1524	0
2462	1524	0
2464	1524	0
2466	1526	0
2467	1527	0
2468	1527	0
2470	1527	0
2472	1528	0
2473	1530	0
2474	1530	0
2478	1531	0
2479	1533	0
2481	1533	0
2484	1534	0
2485	1534	0
2486	1534	0
2487	1536	0
2489	1537	0
2491	1537	0
2493	1539	0
2495	1540	0
2497	1540	0
2498	1540	0
2499	1542	0
2503	1545	0
2505	1547	0
2507	1548	0
2510	1549	0
2512	1550	0
2513	1552	0
2515	1552	0
2516	1552	0
2517	1553	0
2519	1556	0
2521	1557	0
2524	1559	0
2526	1561	0
2528	1562	0
2530	1565	0
2531	1566	0
2532	1566	0
2533	1566	0
2536	1567	0
2538	1571	0
2540	1574	0
2541	1575	0
2542	1575	0
2544	1575	0
2545	1577	0
2547	1578	0
2550	1579	0
2552	1580	0
2554	1582	0
2556	1585	0
2557	1587	0
2558	1587	0
2560	1587	0
2561	1589	0
2563	1590	0
2566	1591	0
2568	1592	0
2570	1594	0
2572	1595	0
2574	1598	0
2575	1599	0
2576	1599	0
2578	1599	0
2580	1601	0
2581	1602	0
2582	1602	0
2586	1604	0
2588	1605	0
2589	1605	0
2592	1606	0
2593	1608	0
2594	1608	0
2596	1608	0
2598	1609	0
2599	1609	0
2601	1611	0
2603	1612	0
2605	1612	0
2606	1612	0
2607	1614	0
2610	1615	0
2611	1615	0
2612	1615	0
2613	1617	0
2616	1618	0
2617	1618	0
2618	1618	0
2619	1619	0
2621	1622	0
2623	1623	0
2625	1625	0
2630	1627	0
2632	1628	0
2633	1631	0
2635	1632	0
2638	1634	0
2640	1636	0
2642	1637	0
2644	1640	0
2645	1641	0
2646	1641	0
2647	1641	0
2650	1642	0
2651	1644	0
2652	1644	0
2653	1644	0
2655	1646	0
2657	1647	0
2660	1648	0
2662	1649	0
2664	1651	0
2666	1654	0
2667	1656	0
2668	1656	0
2670	1656	0
2671	1658	0
2673	1659	0
2676	1660	0
2678	1661	0
2680	1663	0
2682	1664	0
2684	1666	0
2685	1668	0
2686	1668	0
2687	1668	0
2690	1670	0
2691	1671	0
2692	1671	0
2693	1671	0
2696	1672	0
2697	1674	0
2700	1674	0
2702	1675	0
2703	1677	0
2704	1677	0
2708	1678	0
2709	1678	0
2710	1678	0
2711	1679	0
2713	1681	0
2716	1681	0
2717	1682	0
2719	1684	0
2721	1684	0
2722	1684	0
2723	1686	0
2725	1687	0
2727	1687	0
2728	1687	0
2729	1688	0
2731	1691	0
2735	1694	0
2737	1695	0
2740	1696	0
2742	1697	0
2744	1700	0
2745	1701	0
2746	1701	0
2747	1701	0
2749	1703	0
2751	1704	0
2754	1705	0
2756	1708	0
2758	1709	0
2760	1711	0
2761	1713	0
2762	1713	0
2763	1713	0
2765	1715	0
2767	1716	0
2770	1717	0
2772	1718	0
2774	1721	0
2776	1724	0
2777	1725	0
2778	1725	0
2780	1725	0
2781	1727	0
2783	1728	0
2786	1729	0
2788	1730	0
2790	1732	0
2792	1733	0
2794	1736	0
2795	1737	0
2796	1737	0
2797	1737	0
2800	1739	0
2802	1740	0
2804	1740	0
2806	1742	0
2807	1743	0
2808	1743	0
2812	1744	0
2813	1746	0
2814	1746	0
2815	1746	0
2818	1747	0
2820	1747	0
2821	1748	0
2823	1750	0
2825	1750	0
2826	1750	0
2827	1751	0
2829	1753	0
2831	1753	0
2832	1753	0
2833	1755	0
2837	1758	0
2839	1760	0
2841	1761	0
2844	1762	0
2846	1763	0
2847	1765	0
2849	1765	0
2850	1765	0
2851	1766	0
2853	1769	0
2857	1773	0
2860	1774	0
2862	1775	0
2863	1778	0
2865	1779	0
2868	1781	0
2870	1783	0
2872	1784	0
2874	1787	0
2875	1788	0
2876	1788	0
2877	1788	0
2880	1789	0
2881	1791	0
2882	1791	0
2883	1791	0
2885	1794	0
2888	1795	0
2890	1796	0
2892	1799	0
2894	1802	0
2895	1803	0
2896	1803	0
2898	1803	0
2899	1805	0
2901	1806	0
2904	1807	0
2906	1808	0
2908	1810	0
2910	1813	0
2911	1815	0
2912	1815	0
2914	1815	0
2915	1817	0
2917	1818	0
2920	1819	0
2922	1820	0
2924	1822	0
2926	1823	0
2928	1826	0
2929	1827	0
2930	1827	0
2932	1827	0
2934	1829	0
2935	1830	0
2936	1830	0
2940	1832	0
2942	1833	0
2943	1833	0
2946	1834	0
2947	1836	0
2948	1836	0
2950	1836	0
2952	1837	0
2953	1837	0
2955	1839	0
2957	1840	0
2959	1840	0
2960	1840	0
2961	1842	0
2963	1844	0
2965	1845	0
2968	1846	0
2970	1847	0
2972	1849	0
2974	1850	0
2976	1852	0
2977	1854	0
2978	1854	0
2980	1854	0
2982	1856	0
2983	1857	0
2984	1857	0
2986	1857	0
2988	1858	0
2989	1860	0
2994	1861	0
2995	1863	0
2997	1863	0
3000	1864	0
3001	1864	0
3002	1864	0
3003	1866	0
3005	1868	0
3007	1869	0
3010	1870	0
3012	1871	0
3014	1873	0
3016	1874	0
3018	1877	0
3019	1878	0
3020	1878	0
3021	1878	0
3024	1880	0
3026	1881	0
3028	1881	0
3030	1883	0
3034	1885	0
3035	1886	0
3037	1888	0
3039	1888	0
3040	1888	0
3041	1889	0
3043	1892	0
3045	1893	0
3048	1894	0
3050	1895	0
3052	1897	0
3054	1898	0
3056	1901	0
3057	1902	0
3058	1902	0
3060	1902	0
3062	1904	0
3064	1905	0
3065	1905	0
3068	1906	0
3069	1908	0
3070	1908	0
3072	1908	0
3074	1909	0
3076	1912	0
3077	1914	0
3078	1914	0
3079	1914	0
3082	1915	0
3083	1915	0
3084	1915	0
3085	1917	0
3087	1918	0
3089	1918	0
3090	1918	0
3091	1919	0
3093	1921	0
3095	1921	0
3096	1921	0
3097	1923	0
3101	1926	0
3103	1928	0
3105	1929	0
3108	1930	0
3110	1931	0
3112	1934	0
3113	1935	0
3114	1935	0
3115	1935	0
3118	1936	0
3119	1936	0
3120	1936	0
3121	1937	0
3124	1939	0
3125	1939	0
3126	1939	0
3127	1941	0
3129	1943	0
3131	1944	0
3135	1947	0
3138	1948	0
3140	1949	0
3141	1951	0
3143	1951	0
3144	1951	0
3145	1953	0
3149	1956	0
3151	1958	0
3154	1960	0
3156	1961	0
3157	1963	0
3159	1963	0
3160	1963	0
3161	1964	0
3163	1967	0
3167	1970	0
3169	1971	0
3172	1972	0
3174	1973	0
3175	1976	0
3178	1979	0
3180	1981	0
3182	1982	0
3184	1985	0
3185	1986	0
3186	1986	0
3187	1986	0
3189	1988	0
3191	1989	0
3194	1990	0
3196	1993	0
3198	1994	0
3200	1996	0
3201	1998	0
3202	1998	0
3203	1998	0
3205	2000	0
3207	2001	0
3210	2002	0
3212	2003	0
3214	2006	0
3216	2009	0
3217	2010	0
3218	2010	0
3220	2010	0
3222	2011	0
3223	2013	0
3224	2013	0
3226	2013	0
3227	2015	0
3229	2016	0
3232	2017	0
3234	2018	0
3236	2020	0
3238	2021	0
3240	2024	0
3241	2025	0
3242	2025	0
3243	2025	0
3246	2027	0
3248	2028	0
3250	2028	0
3252	2030	0
3253	2031	0
3254	2031	0
3258	2032	0
3259	2034	0
3260	2034	0
3261	2034	0
3264	2035	0
3266	2035	0
3267	2036	0
3269	2038	0
3271	2038	0
3272	2038	0
3273	2039	0
3275	2042	0
3277	2043	0
3280	2044	0
3282	2045	0
3284	2047	0
3286	2048	0
3288	2050	0
3289	2052	0
3290	2052	0
3291	2052	0
3294	2054	0
3295	2055	0
3296	2055	0
3297	2055	0
3300	2056	0
3301	2058	0
3304	2058	0
3306	2059	0
3307	2061	0
3312	2062	0
3313	2062	0
3314	2062	0
3315	2063	0
3317	2066	0
3319	2067	0
